asset_id,source_path,normalized_path,sha256,duplicate_of,file_name,extension,file_size_bytes,width,height,part_number,part_number_source,recognition_confidence,product_description,category,image_quality,visible_flaws,suggested_edit_prompt,cat_fitment_status,cat_fitment_summary,cat_fitment_sources,selected_for_site,web_asset_path
63c33fdcf96d,original assets/网站产品照片/1产品图汇总/2701528密封圈套件/2701528-1.jpg,original assets/网站产品照片/1产品图汇总/2701528密封圈套件/2701528-1.jpg,7a6c2fe3f8cccfb5e5583996b6a71dad3ba3a91508cec95a7b3b28bda4722edc,,2701528-1.jpg,.jpg,7548125,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
e9564d2f0f9b,original assets/网站产品照片/1产品图汇总/2701528密封圈套件/2701528-2.jpg,original assets/网站产品照片/1产品图汇总/2701528密封圈套件/2701528-2.jpg,7e84f10aefb062e212e4be8173a40e81997ab26f760055424eeaa73ce48f32b0,,2701528-2.jpg,.jpg,8980292,4096,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
6a030f991bca,original assets/网站产品照片/1产品图汇总/2701528密封圈套件/2701528-3.jpg,original assets/网站产品照片/1产品图汇总/2701528密封圈套件/2701528-3.jpg,258176f305ebb2de59d0df911b10954dfb3fd0873f31abfb03db49273dce4e43,,2701528-3.jpg,.jpg,8178687,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
68feb77dcca3,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-1.jpg,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-1.jpg,67996d51132c52737f691d1c25b8fe3f8065416d35c3ac581dcdae0e5ac3cf5b,,2701533-1.jpg,.jpg,7885890,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
4941bebdaecc,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-2.jpg,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-2.jpg,8c5ea2189053bb172608b946fb58bea393b77f2254dcd14028b36e1e11f919c8,,2701533-2.jpg,.jpg,8030766,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
225ceb0d975b,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-3.jpg,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-3.jpg,723c8cdef596c56c60cc2eca55e455a436f8db6288d67437d16db428d2b4b44b,,2701533-3.jpg,.jpg,7955512,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
9efe501a5c83,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-4.jpg,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-4.jpg,572532b60b96f424d5493dd1a3275f543fc0410b20c2aca7f516ae2c29d2fbc2,,2701533-4.jpg,.jpg,8341361,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
a482dac85860,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-5.jpg,original assets/网站产品照片/1产品图汇总/2701533密封圈套件/2701533-5.jpg,e3a03f88adab7c88a656642623b9592beec5dd200abd842c6d8fc42132f209fe,,2701533-5.jpg,.jpg,8780500,4096,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
04d8ce929a7c,original assets/网站产品照片/1产品图汇总/277-3259.png,original assets/网站产品照片/1产品图汇总/277-3259.png,3da1fb98077a8e15252129d4bcbfeddfee259e209dad16e6c47a4cbcaf65ce32,,277-3259.png,.png,973240,1500,1500,277-3259,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,True,assets/products/277-3259/277-3259.jpg
f4abf13a47c8,original assets/网站产品照片/1产品图汇总/290-2041.jpg,original assets/网站产品照片/1产品图汇总/290-2041.jpg,1dcfe1c1392a83f924a37ce3c7bb5cefcf5d74b5500c2f3c7764c6de0d752c52,,290-2041.jpg,.jpg,4091219,3072,4096,290-2041,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,True,assets/products/290-2041/290-2041.jpg
197c06983026,original assets/网站产品照片/1产品图汇总/290-2041活塞/290-2041.jpg,original assets/网站产品照片/1产品图汇总/290-2041活塞/290-2041.jpg,1dcfe1c1392a83f924a37ce3c7bb5cefcf5d74b5500c2f3c7764c6de0d752c52,original assets/网站产品照片/1产品图汇总/290-2041.jpg,290-2041.jpg,.jpg,4091219,3072,4096,290-2041,filename,high,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
b611f9207502,original assets/网站产品照片/1产品图汇总/290-2041活塞/IMG_20251208_142254.jpg,original assets/网站产品照片/1产品图汇总/290-2041活塞/IMG_20251208_142254.jpg,30a6ca08e4ec38f2ce7852cc974c0972972aa4f307a2956732202963cf05dc39,,IMG_20251208_142254.jpg,.jpg,3725405,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
407eb7e60457,original assets/网站产品照片/1产品图汇总/290-2041活塞/IMG_20251208_142335.jpg,original assets/网站产品照片/1产品图汇总/290-2041活塞/IMG_20251208_142335.jpg,bde8ce74d7fc0c0e543571d5bc18af775ec6786db325d9eb7aa69c432e0ab854,,IMG_20251208_142335.jpg,.jpg,3770405,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
919a00604ba4,original assets/网站产品照片/1产品图汇总/290-2041活塞/IMG_20251208_142654.jpg,original assets/网站产品照片/1产品图汇总/290-2041活塞/IMG_20251208_142654.jpg,78a6916e9f741bcb72584b787e3420e9800af6b31475c8be74b6d04aaa511649,,IMG_20251208_142654.jpg,.jpg,3717077,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
be574e9e3f1d,original assets/网站产品照片/1产品图汇总/290-2041活塞/IMG_20251208_142924.jpg,original assets/网站产品照片/1产品图汇总/290-2041活塞/IMG_20251208_142924.jpg,9201acd783790ad668ff2c84a43c9897ed8e25b6962349993fa9d402c0f6a383,,IMG_20251208_142924.jpg,.jpg,4063497,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
268b7be16f89,original assets/网站产品照片/1产品图汇总/290-2041活塞/微信图片_20251216102728.jpg,original assets/网站产品照片/1产品图汇总/290-2041活塞/微信图片_20251216102728.jpg,5e24036a59a7cf72b660e4cba53617beab6b5c38005d3b51bf21b1c35423396c,,微信图片_20251216102728.jpg,.jpg,4183336,3072,4096,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,social app source name,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
